cellI,x,y,z,V,Ux,Uy,Uz
377,7.70554,0.00625,0.005,2.04017e-06,2.70898,0.000137675,0
378,7.72186,0.00625,0.005,2.03784e-06,2.70864,0.000137206,0
379,7.73815,0.00625,0.005,2.03551e-06,2.7083,0.000136739,0
380,7.75442,0.00625,0.005,2.03318e-06,2.70795,0.000136276,0
381,7.77068,0.00625,0.005,2.03086e-06,2.70761,0.000135814,0
382,7.78692,0.00625,0.005,2.02854e-06,2.70728,0.000135355,0
383,7.80314,0.00625,0.005,2.02622e-06,2.70694,0.000134899,0
384,7.81934,0.00625,0.005,2.0239e-06,2.7066,0.000134445,0
385,7.83552,0.00625,0.005,2.02159e-06,2.70627,0.000133994,0
386,7.85168,0.00625,0.005,2.01928e-06,2.70594,0.000133545,0
387,7.86783,0.00625,0.005,2.01697e-06,2.70561,0.000133098,0
388,7.88395,0.00625,0.005,2.01466e-06,2.70528,0.000132654,0
389,7.90006,0.00625,0.005,2.01236e-06,2.70495,0.000132212,0
390,7.91615,0.00625,0.005,2.01006e-06,2.70462,0.000131772,0
391,7.93222,0.00625,0.005,2.00776e-06,2.7043,0.000131335,0
392,7.94828,0.00625,0.005,2.00547e-06,2.70397,0.0001309,0
393,7.96431,0.00625,0.005,2.00317e-06,2.70365,0.000130467,0
394,7.98033,0.00625,0.005,2.00088e-06,2.70333,0.000130036,0
395,7.99632,0.00625,0.005,1.9986e-06,2.70301,0.000129607,0
396,8.0123,0.00625,0.005,1.99631e-06,2.70269,0.000129181,0
397,8.02827,0.00625,0.005,1.99403e-06,2.70237,0.000128756,0
398,8.04421,0.00625,0.005,1.99175e-06,2.70206,0.000128334,0
399,8.06013,0.00625,0.005,1.98947e-06,2.70174,0.000127914,0
400,8.07604,0.00625,0.005,1.9872e-06,2.70143,0.000127496,0
401,8.09193,0.00625,0.005,1.98493e-06,2.70112,0.00012708,0
402,8.1078,0.00625,0.005,1.98266e-06,2.70081,0.000126666,0
403,8.12365,0.00625,0.005,1.98039e-06,2.7005,0.000126253,0
404,8.13949,0.00625,0.005,1.97813e-06,2.70019,0.000125843,0
405,8.1553,0.00625,0.005,1.97587e-06,2.69989,0.000125435,0
406,8.1711,0.00625,0.005,1.97361e-06,2.69958,0.000125029,0
407,8.18688,0.00625,0.005,1.97135e-06,2.69928,0.000124624,0
408,8.20264,0.00625,0.005,1.9691e-06,2.69898,0.000124222,0
409,8.21838,0.00625,0.005,1.96685e-06,2.69868,0.000123821,0
410,8.23411,0.00625,0.005,1.9646e-06,2.69838,0.000123421,0
411,8.24982,0.00625,0.005,1.96235e-06,2.69808,0.000123024,0
412,8.26551,0.00625,0.005,1.96011e-06,2.69778,0.000122628,0
413,8.28118,0.00625,0.005,1.95787e-06,2.69749,0.000122234,0
414,8.29683,0.00625,0.005,1.95563e-06,2.69719,0.000121841,0
415,8.31247,0.00625,0.005,1.9534e-06,2.6969,0.00012145,0
416,8.32809,0.00625,0.005,1.95116e-06,2.69661,0.00012106,0
417,8.34369,0.00625,0.005,1.94893e-06,2.69632,0.000120671,0
418,8.35927,0.00625,0.005,1.9467e-06,2.69603,0.000120284,0
419,8.37484,0.00625,0.005,1.94448e-06,2.69574,0.000119899,0
420,8.39038,0.00625,0.005,1.94226e-06,2.69545,0.000119514,0
421,8.40591,0.00625,0.005,1.94004e-06,2.69517,0.000119131,0
422,8.42142,0.00625,0.005,1.93782e-06,2.69488,0.000118749,0
423,8.43692,0.00625,0.005,1.9356e-06,2.6946,0.000118368,0
424,8.45239,0.00625,0.005,1.93339e-06,2.69432,0.000117989,0
425,8.46785,0.00625,0.005,1.93118e-06,2.69404,0.00011761,0
426,8.48329,0.00625,0.005,1.92897e-06,2.69376,0.000117232,0
427,8.49871,0.00625,0.005,1.92677e-06,2.69348,0.000116855,0
428,8.51412,0.00625,0.005,1.92456e-06,2.6932,0.000116479,0
429,8.52951,0.00625,0.005,1.92236e-06,2.69293,0.000116104,0
430,8.54488,0.00625,0.005,1.92017e-06,2.69265,0.000115729,0
431,8.56023,0.00625,0.005,1.91797e-06,2.69238,0.000115356,0
432,8.57557,0.00625,0.005,1.91578e-06,2.69211,0.000114982,0
433,8.59088,0.00625,0.005,1.91359e-06,2.69183,0.000114609,0
434,8.60618,0.00625,0.005,1.9114e-06,2.69156,0.000114237,0
435,8.62147,0.00625,0.005,1.90922e-06,2.6913,0.000113864,0
436,8.63673,0.00625,0.005,1.90703e-06,2.69103,0.000113492,0
437,8.65198,0.00625,0.005,1.90485e-06,2.69076,0.00011312,0
438,8.66721,0.00625,0.005,1.90268e-06,2.6905,0.000112748,0
439,8.68242,0.00625,0.005,1.9005e-06,2.69023,0.000112376,0
440,8.69762,0.00625,0.005,1.89833e-06,2.68997,0.000112003,0
441,8.71279,0.00625,0.005,1.89616e-06,2.68971,0.000111631,0
442,8.72795,0.00625,0.005,1.89399e-06,2.68945,0.000111258,0
443,8.7431,0.00625,0.005,1.89183e-06,2.68919,0.000110884,0
444,8.75822,0.00625,0.005,1.88966e-06,2.68893,0.000110509,0
445,8.77333,0.00625,0.005,1.8875e-06,2.68867,0.000110134,0
446,8.78842,0.00625,0.005,1.88535e-06,2.68841,0.000109757,0
447,8.8035,0.00625,0.005,1.88319e-06,2.68816,0.00010938,0
448,8.81856,0.00625,0.005,1.88104e-06,2.68791,0.000109001,0
449,8.83359,0.00625,0.005,1.87889e-06,2.68765,0.000108621,0
450,8.84862,0.00625,0.005,1.87674e-06,2.6874,0.000108238,0
451,8.86362,0.00625,0.005,1.87459e-06,2.68715,0.000107855,0
452,8.87861,0.00625,0.005,1.87245e-06,2.6869,0.000107469,0
453,8.89358,0.00625,0.005,1.87031e-06,2.68665,0.00010708,0
454,8.90854,0.00625,0.005,1.86817e-06,2.68641,0.000106689,0
455,8.92347,0.00625,0.005,1.86604e-06,2.68616,0.000106296,0
456,8.93839,0.00625,0.005,1.8639e-06,2.68592,0.0001059,0
457,8.9533,0.00625,0.005,1.86177e-06,2.68567,0.0001055,0
458,8.96818,0.00625,0.005,1.85964e-06,2.68543,0.000105097,0
459,8.98305,0.00625,0.005,1.85752e-06,2.68519,0.00010469,0
460,8.9979,0.00625,0.005,1.85539e-06,2.68495,0.000104279,0
461,9.01274,0.00625,0.005,1.85327e-06,2.68471,0.000103864,0
462,9.02755,0.00625,0.005,1.85116e-06,2.68447,0.000103445,0
463,9.04235,0.00625,0.005,1.84904e-06,2.68424,0.00010302,0
464,9.05714,0.00625,0.005,1.84693e-06,2.684,0.00010259,0
465,9.07191,0.00625,0.005,1.84481e-06,2.68377,0.000102155,0
466,9.08666,0.00625,0.005,1.84271e-06,2.68353,0.000101713,0
467,9.10139,0.00625,0.005,1.8406e-06,2.6833,0.000101265,0
468,9.1161,0.00625,0.005,1.83849e-06,2.68307,0.000100811,0
469,9.1308,0.00625,0.005,1.83639e-06,2.68284,0.000100349,0
470,9.14549,0.00625,0.005,1.83429e-06,2.68261,9.98789e-05,0
471,9.16015,0.00625,0.005,1.8322e-06,2.68239,9.94009e-05,0
472,9.1748,0.00625,0.005,1.8301e-06,2.68216,9.89142e-05,0
473,9.18943,0.00625,0.005,1.82801e-06,2.68194,9.84181e-05,0
474,9.20405,0.00625,0.005,1.82592e-06,2.68172,9.79122e-05,0
475,9.21865,0.00625,0.005,1.82383e-06,2.68149,9.73958e-05,0
476,9.23323,0.00625,0.005,1.82175e-06,2.68127,9.68684e-05,0
477,9.2478,0.00625,0.005,1.81967e-06,2.68106,9.63292e-05,0
478,9.26235,0.00625,0.005,1.81759e-06,2.68084,9.57776e-05,0
479,9.27688,0.00625,0.005,1.81551e-06,2.68062,9.52128e-05,0
480,9.29139,0.00625,0.005,1.81343e-06,2.68041,9.46342e-05,0
481,9.30589,0.00625,0.005,1.81136e-06,2.6802,9.40408e-05,0
482,9.32038,0.00625,0.005,1.80929e-06,2.67999,9.34319e-05,0
483,9.33484,0.00625,0.005,1.80722e-06,2.67978,9.28066e-05,0
484,9.34929,0.00625,0.005,1.80515e-06,2.67957,9.2164e-05,0
485,9.36372,0.00625,0.005,1.80309e-06,2.67936,9.15031e-05,0
486,9.37814,0.00625,0.005,1.80103e-06,2.67916,9.08228e-05,0
487,9.39254,0.00625,0.005,1.79897e-06,2.67895,9.01221e-05,0
488,9.40692,0.00625,0.005,1.79691e-06,2.67875,8.93999e-05,0
489,9.42129,0.00625,0.005,1.79486e-06,2.67855,8.8655e-05,0
490,9.43564,0.00625,0.005,1.79281e-06,2.67836,8.78862e-05,0
491,9.44998,0.00625,0.005,1.79076e-06,2.67816,8.70921e-05,0
492,9.46429,0.00625,0.005,1.78871e-06,2.67797,8.62715e-05,0
493,9.4786,0.00625,0.005,1.78667e-06,2.67777,8.54228e-05,0
494,9.49288,0.00625,0.005,1.78462e-06,2.67758,8.45445e-05,0
495,9.50715,0.00625,0.005,1.78258e-06,2.67739,8.36351e-05,0
496,9.5214,0.00625,0.005,1.78055e-06,2.67721,8.26929e-05,0
497,9.53564,0.00625,0.005,1.77851e-06,2.67703,8.17162e-05,0
498,9.54986,0.00625,0.005,1.77648e-06,2.67684,8.0703e-05,0
499,9.56406,0.00625,0.005,1.77445e-06,2.67666,7.96514e-05,0
500,9.57825,0.00625,0.005,1.77242e-06,2.67649,7.85592e-05,0
501,9.59242,0.00625,0.005,1.77039e-06,2.67631,7.74244e-05,0
502,9.60658,0.00625,0.005,1.76837e-06,2.67614,7.62448e-05,0
503,9.62072,0.00625,0.005,1.76635e-06,2.67597,7.5018e-05,0
504,9.63484,0.00625,0.005,1.76433e-06,2.67581,7.37416e-05,0
505,9.64894,0.00625,0.005,1.76231e-06,2.67564,7.24129e-05,0
506,9.66303,0.00625,0.005,1.7603e-06,2.67548,7.10293e-05,0
507,9.67711,0.00625,0.005,1.75828e-06,2.67532,6.95879e-05,0
508,9.69117,0.00625,0.005,1.75627e-06,2.67517,6.80856e-05,0
509,9.70521,0.00625,0.005,1.75427e-06,2.67502,6.65195e-05,0
510,9.71924,0.00625,0.005,1.75226e-06,2.67487,6.4886e-05,0
511,9.73325,0.00625,0.005,1.75026e-06,2.67473,6.31818e-05,0
512,9.74724,0.00625,0.005,1.74826e-06,2.67459,6.14032e-05,0
513,9.76122,0.00625,0.005,1.74626e-06,2.67445,5.95462e-05,0
514,9.77518,0.00625,0.005,1.74426e-06,2.67432,5.76069e-05,0
515,9.78913,0.00625,0.005,1.74227e-06,2.67419,5.5581e-05,0
516,9.80306,0.00625,0.005,1.74028e-06,2.67406,5.3464e-05,0
517,9.81697,0.00625,0.005,1.73829e-06,2.67394,5.1251e-05,0
518,9.83087,0.00625,0.005,1.7363e-06,2.67383,4.89372e-05,0
519,9.84475,0.00625,0.005,1.73432e-06,2.67372,4.65173e-05,0
520,9.85862,0.00625,0.005,1.73233e-06,2.67361,4.39858e-05,0
521,9.87247,0.00625,0.005,1.73035e-06,2.67351,4.13367e-05,0
522,9.8863,0.00625,0.005,1.72837e-06,2.67342,3.85638e-05,0
523,9.90012,0.00625,0.005,1.7264e-06,2.67333,3.56608e-05,0
524,9.91393,0.00625,0.005,1.72443e-06,2.67325,3.26205e-05,0
525,9.92771,0.00625,0.005,1.72245e-06,2.67317,2.94356e-05,0
526,9.94149,0.00625,0.005,1.72049e-06,2.6731,2.60983e-05,0
527,9.95524,0.00625,0.005,1.71852e-06,2.67304,2.26001e-05,0
528,9.96898,0.00625,0.005,1.71655e-06,2.67298,1.89317e-05,0
529,9.98271,0.00625,0.005,1.71459e-06,2.67293,1.50831e-05,0
530,9.99642,0.00625,0.005,1.71263e-06,2.67289,1.10431e-05,0
531,10.0101,0.00625,0.005,1.71067e-06,2.67286,6.79608e-06,0
532,10.0238,0.00625,0.005,1.70872e-06,2.67283,2.31834e-06,0
533,10.0374,0.00625,0.005,1.70676e-06,2.67282,-2.45029e-06,0
534,10.0511,0.00625,0.005,1.70481e-06,2.67281,-7.71736e-06,0
535,10.0647,0.00625,0.005,1.70286e-06,2.67282,-1.3559e-05,0
536,10.0783,0.00625,0.005,1.70092e-06,2.67283,-1.98053e-05,0
537,10.0919,0.00625,0.005,1.69897e-06,2.67286,-2.63485e-05,0
538,10.1055,0.00625,0.005,1.69703e-06,2.6729,-3.31809e-05,0
539,10.1191,0.00625,0.005,1.69509e-06,2.67295,-4.03205e-05,0
540,10.1326,0.00625,0.005,1.69315e-06,2.67302,-4.7799e-05,0
541,10.1462,0.00625,0.005,1.69122e-06,2.6731,-5.56368e-05,0
542,10.1597,0.00625,0.005,1.68928e-06,2.6732,-6.38503e-05,0
543,10.1732,0.00625,0.005,1.68735e-06,2.67331,-7.24588e-05,0
544,10.1867,0.00625,0.005,1.68543e-06,2.67344,-8.14836e-05,0
545,10.2002,0.00625,0.005,1.6835e-06,2.67358,-9.09477e-05,0
546,10.2136,0.00625,0.005,1.68157e-06,2.67374,-0.000100875,0
547,10.2271,0.00625,0.005,1.67965e-06,2.67392,-0.000111292,0
548,10.2405,0.00625,0.005,1.67773e-06,2.67412,-0.000122225,0
549,10.2539,0.00625,0.005,1.67581e-06,2.67434,-0.000133704,0
550,10.2673,0.00625,0.005,1.6739e-06,2.67459,-0.000145757,0
551,10.2807,0.00625,0.005,1.67199e-06,2.67485,-0.00015842,0
552,10.2941,0.00625,0.005,1.67007e-06,2.67514,-0.000171725,0
553,10.3074,0.00625,0.005,1.66816e-06,2.67545,-0.000185711,0
554,10.3208,0.00625,0.005,1.66626e-06,2.67579,-0.000200418,0
555,10.3341,0.00625,0.005,1.66435e-06,2.67615,-0.000215887,0
556,10.3474,0.00625,0.005,1.66245e-06,2.67655,-0.000232164,0
557,10.3607,0.00625,0.005,1.66055e-06,2.67697,-0.000249298,0
558,10.374,0.00625,0.005,1.65865e-06,2.67743,-0.00026734,0
559,10.3872,0.00625,0.005,1.65675e-06,2.67792,-0.000286348,0
560,10.4005,0.00625,0.005,1.65486e-06,2.67845,-0.000306379,0
561,10.4137,0.00625,0.005,1.65297e-06,2.67901,-0.0003275,0
562,10.4269,0.00625,0.005,1.65108e-06,2.67961,-0.000349778,0
563,10.4401,0.00625,0.005,1.64919e-06,2.68025,-0.000373289,0
564,10.4533,0.00625,0.005,1.64731e-06,2.68094,-0.000398112,0
565,10.4665,0.00625,0.005,1.64542e-06,2.68167,-0.000424335,0
566,10.4796,0.00625,0.005,1.64354e-06,2.68245,-0.00045205,0
567,10.4928,0.00625,0.005,1.64166e-06,2.68328,-0.00048136,0
568,10.5059,0.00625,0.005,1.63979e-06,2.68417,-0.000512374,0
569,10.519,0.00625,0.005,1.63791e-06,2.68511,-0.000545212,0
570,10.5321,0.00625,0.005,1.63604e-06,2.68611,-0.000580003,0
571,10.5452,0.00625,0.005,1.63417e-06,2.68718,-0.00061689,0
572,10.5583,0.00625,0.005,1.6323e-06,2.68831,-0.000656027,0
573,10.5713,0.00625,0.005,1.63044e-06,2.68952,-0.000697583,0
574,10.5843,0.00625,0.005,1.62857e-06,2.6908,-0.000741745,0
575,10.5974,0.00625,0.005,1.62671e-06,2.69216,-0.000788717,0
576,10.6104,0.00625,0.005,1.62485e-06,2.69361,-0.000838724,0
577,10.6234,0.00625,0.005,1.62299e-06,2.69515,-0.000892015,0
578,10.6363,0.00625,0.005,1.62114e-06,2.69679,-0.000948867,0
579,10.6493,0.00625,0.005,1.61928e-06,2.69853,-0.00100959,0
580,10.6622,0.00625,0.005,1.61743e-06,2.70038,-0.00107452,0
581,10.6752,0.00625,0.005,1.61558e-06,2.70235,-0.00114404,0
582,10.6881,0.00625,0.005,1.61374e-06,2.70445,-0.00121859,0
583,10.701,0.00625,0.005,1.61189e-06,2.70668,-0.00129865,0
584,10.7139,0.00625,0.005,1.61005e-06,2.70906,-0.00138476,0
585,10.7268,0.00625,0.005,1.60821e-06,2.7116,-0.00147757,0
586,10.7396,0.00625,0.005,1.60637e-06,2.7143,-0.00157778,0
587,10.7525,0.00625,0.005,1.60454e-06,2.71719,-0.00168621,0
588,10.7653,0.00625,0.005,1.6027e-06,2.72028,-0.00180382,0
589,10.7781,0.00625,0.005,1.60087e-06,2.72358,-0.00193172,0
590,10.7909,0.00625,0.005,1.59904e-06,2.72712,-0.0020712,0
591,10.8037,0.00625,0.005,1.59721e-06,2.73091,-0.00222381,0
592,10.8165,0.00625,0.005,1.59538e-06,2.73498,-0.00239136,0
593,10.8292,0.00625,0.005,1.59356e-06,2.73936,-0.00257608,0
594,10.842,0.00625,0.005,1.59174e-06,2.74407,-0.00278064,0
595,10.8547,0.00625,0.005,1.58992e-06,2.74916,-0.00300835,0
596,10.8674,0.00625,0.005,1.5881e-06,2.75468,-0.00326336,0
597,10.8801,0.00625,0.005,1.58629e-06,2.76066,-0.00355093,0
598,10.8928,0.00625,0.005,1.58447e-06,2.76718,-0.00387791,0
599,10.9054,0.00625,0.005,1.58266e-06,2.7743,-0.00425336,0
600,10.9181,0.00625,0.005,1.58085e-06,2.78213,-0.00468962,0
601,10.9307,0.00625,0.005,1.57905e-06,2.79078,-0.00520393,0
602,10.9434,0.00625,0.005,1.57724e-06,2.8004,-0.00582117,0
603,10.956,0.00625,0.005,1.57544e-06,2.81119,-0.00657819,0
604,10.9686,0.00625,0.005,1.57364e-06,2.82345,-0.00753088,0
605,10.9812,0.00625,0.005,1.57184e-06,2.83755,-0.00878157,0
606,10.9937,0.00625,0.005,1.57004e-06,2.8566,-0.0104811,0
607,0.0125603,0.01875,0.005,3.14008e-06,3.60071,0.00265368,0
608,0.0376666,0.01875,0.005,3.13649e-06,3.6019,0.00353945,0
609,0.0627442,0.01875,0.005,3.13291e-06,3.60249,0.00391268,0
610,0.0877932,0.01875,0.005,3.12933e-06,3.6026,0.00425447,0
611,0.112813,0.01875,0.005,3.12575e-06,3.6025,0.00455614,0
612,0.137805,0.01875,0.005,3.12218e-06,3.60228,0.00478798,0
613,0.162768,0.01875,0.005,3.11861e-06,3.60189,0.00496292,0
614,0.187703,0.01875,0.005,3.11504e-06,3.60135,0.00509756,0
615,0.212609,0.01875,0.005,3.11148e-06,3.60064,0.00520063,0
616,0.237487,0.01875,0.005,3.10792e-06,3.59978,0.00527738,0
617,0.262336,0.01875,0.005,3.10437e-06,3.59878,0.00533199,0
618,0.287156,0.01875,0.005,3.10082e-06,3.59763,0.00536794,0
619,0.311949,0.01875,0.005,3.09728e-06,3.59635,0.00538829,0
620,0.336713,0.01875,0.005,3.09374e-06,3.59493,0.00539605,0
621,0.361449,0.01875,0.005,3.0902e-06,3.59338,0.00539368,0
622,0.386156,0.01875,0.005,3.08667e-06,3.59171,0.00538306,0
623,0.410835,0.01875,0.005,3.08314e-06,3.58992,0.00536564,0
624,0.435486,0.01875,0.005,3.07961e-06,3.58802,0.00534246,0
625,0.460109,0.01875,0.005,3.07609e-06,3.58601,0.00531459,0
626,0.484704,0.01875,0.005,3.07258e-06,3.5839,0.00528306,0
627,0.50927,0.01875,0.005,3.06906e-06,3.5817,0.00524867,0
628,0.533809,0.01875,0.005,3.06556e-06,3.57941,0.00521204,0
629,0.558319,0.01875,0.005,3.06205e-06,3.57703,0.00517372,0
630,0.582802,0.01875,0.005,3.05855e-06,3.57457,0.00513424,0
631,0.607256,0.01875,0.005,3.05505e-06,3.57204,0.00509405,0
632,0.631683,0.01875,0.005,3.05156e-06,3.56943,0.00505336,0
633,0.656081,0.01875,0.005,3.04807e-06,3.56676,0.00501233,0
634,0.680452,0.01875,0.005,3.04459e-06,3.56403,0.0049711,0
635,0.704795,0.01875,0.005,3.04111e-06,3.56124,0.0049298,0
636,0.72911,0.01875,0.005,3.03763e-06,3.5584,0.0048885,0
637,0.753397,0.01875,0.005,3.03416e-06,3.5555,0.00484726,0
638,0.777656,0.01875,0.005,3.03069e-06,3.55256,0.00480613,0
639,0.801888,0.01875,0.005,3.02723e-06,3.54958,0.00476511,0
640,0.826092,0.01875,0.005,3.02377e-06,3.54655,0.00472424,0
641,0.850268,0.01875,0.005,3.02031e-06,3.54349,0.00468357,0
642,0.874417,0.01875,0.005,3.01686e-06,3.54039,0.00464313,0
643,0.898538,0.01875,0.005,3.01341e-06,3.53726,0.00460288,0
644,0.922631,0.01875,0.005,3.00996e-06,3.5341,0.00456282,0
645,0.946697,0.01875,0.005,3.00652e-06,3.53091,0.00452293,0
646,0.970736,0.01875,0.005,3.00309e-06,3.5277,0.00448323,0
647,0.994747,0.01875,0.005,2.99965e-06,3.52446,0.0044437,0
648,1.01873,0.01875,0.005,2.99622e-06,3.5212,0.00440428,0
649,1.04269,0.01875,0.005,2.9928e-06,3.51793,0.00436493,0
650,1.06662,0.01875,0.005,2.98938e-06,3.51463,0.00432563,0
651,1.09052,0.01875,0.005,2.98596e-06,3.51132,0.00428639,0
652,1.11439,0.01875,0.005,2.98255e-06,3.50799,0.00424718,0
653,1.13824,0.01875,0.005,2.97914e-06,3.50465,0.004208,0
654,1.16206,0.01875,0.005,2.97573e-06,3.5013,0.00416884,0
655,1.18585,0.01875,0.005,2.97233e-06,3.49794,0.00412969,0
656,1.20961,0.01875,0.005,2.96893e-06,3.49456,0.00409056,0
657,1.23335,0.01875,0.005,2.96554e-06,3.49119,0.00405148,0
658,1.25706,0.01875,0.005,2.96215e-06,3.4878,0.00401256,0
659,1.28075,0.01875,0.005,2.95876e-06,3.48441,0.00397428,0
660,1.3044,0.01875,0.005,2.95538e-06,3.48101,0.00393256,0
661,1.32803,0.01875,0.005,2.952e-06,3.47761,0.00388563,0
662,1.35163,0.01875,0.005,2.94863e-06,3.47421,0.00383864,0
663,1.37521,0.01875,0.005,2.94526e-06,3.47081,0.00379343,0
664,1.39876,0.01875,0.005,2.94189e-06,3.46742,0.00374916,0
665,1.42228,0.01875,0.005,2.93853e-06,3.46402,0.00370565,0
666,1.44578,0.01875,0.005,2.93517e-06,3.46063,0.00366288,0
667,1.46924,0.01875,0.005,2.93181e-06,3.45725,0.00362075,0
668,1.49268,0.01875,0.005,2.92846e-06,3.45387,0.00357916,0
669,1.5161,0.01875,0.005,2.92511e-06,3.4505,0.00353807,0
670,1.53949,0.01875,0.005,2.92177e-06,3.44714,0.00349744,0
671,1.56285,0.01875,0.005,2.91843e-06,3.44379,0.00345734,0
672,1.58618,0.01875,0.005,2.91509e-06,3.44045,0.00341791,0
673,1.60949,0.01875,0.005,2.91176e-06,3.43712,0.00337941,0
674,1.63277,0.01875,0.005,2.90843e-06,3.43381,0.0033419,0
675,1.65602,0.01875,0.005,2.90511e-06,3.43051,0.0033051,0
676,1.67925,0.01875,0.005,2.90179e-06,3.42722,0.00326871,0
677,1.70245,0.01875,0.005,2.89847e-06,3.42395,0.00323265,0
678,1.72563,0.01875,0.005,2.89516e-06,3.42069,0.00319691,0
679,1.74877,0.01875,0.005,2.89185e-06,3.41745,0.0031615,0
680,1.7719,0.01875,0.005,2.88854e-06,3.41422,0.00312642,0
681,1.79499,0.01875,0.005,2.88524e-06,3.41102,0.00309166,0
682,1.81806,0.01875,0.005,2.88194e-06,3.40783,0.00305723,0
683,1.8411,0.01875,0.005,2.87864e-06,3.40465,0.00302314,0
684,1.86412,0.01875,0.005,2.87535e-06,3.4015,0.00298941,0
685,1.88711,0.01875,0.005,2.87207e-06,3.39836,0.00295592,0
686,1.91007,0.01875,0.005,2.86878e-06,3.39525,0.00292257,0
687,1.93301,0.01875,0.005,2.8655e-06,3.39215,0.00288947,0
688,1.95592,0.01875,0.005,2.86223e-06,3.38907,0.00285665,0
689,1.9788,0.01875,0.005,2.85896e-06,3.38601,0.00282415,0
690,2.00166,0.01875,0.005,2.85569e-06,3.38297,0.00279198,0
691,2.0245,0.01875,0.005,2.85242e-06,3.37996,0.00276015,0
692,2.0473,0.01875,0.005,2.84916e-06,3.37696,0.00272865,0
693,2.07008,0.01875,0.005,2.84591e-06,3.37398,0.00269748,0
694,2.09284,0.01875,0.005,2.84265e-06,3.37103,0.00266665,0
695,2.11556,0.01875,0.005,2.8394e-06,3.36809,0.00263614,0
696,2.13827,0.01875,0.005,2.83616e-06,3.36518,0.00260596,0
697,2.16094,0.01875,0.005,2.83292e-06,3.36229,0.00257614,0
698,2.18359,0.01875,0.005,2.82968e-06,3.35942,0.00254663,0
699,2.20622,0.01875,0.005,2.82644e-06,3.35657,0.00251744,0
700,2.22882,0.01875,0.005,2.82321e-06,3.35374,0.00248857,0
701,2.25139,0.01875,0.005,2.81998e-06,3.35094,0.00246003,0
702,2.27394,0.01875,0.005,2.81676e-06,3.34815,0.00243183,0
703,2.29646,0.01875,0.005,2.81354e-06,3.34539,0.00240397,0
704,2.31895,0.01875,0.005,2.81032e-06,3.34265,0.00237644,0
705,2.34142,0.01875,0.005,2.80711e-06,3.33994,0.00234925,0
706,2.36387,0.01875,0.005,2.8039e-06,3.33724,0.0023224,0
707,2.38628,0.01875,0.005,2.8007e-06,3.33457,0.00229588,0
708,2.40868,0.01875,0.005,2.7975e-06,3.33192,0.0022697,0
709,2.43104,0.01875,0.005,2.7943e-06,3.32929,0.00224385,0
710,2.45339,0.01875,0.005,2.7911e-06,3.32668,0.00221833,0
711,2.4757,0.01875,0.005,2.78791e-06,3.32409,0.00219315,0
712,2.49799,0.01875,0.005,2.78473e-06,3.32153,0.00216831,0
713,2.52026,0.01875,0.005,2.78154e-06,3.31898,0.0021438,0
714,2.5425,0.01875,0.005,2.77836e-06,3.31646,0.00211962,0
715,2.56471,0.01875,0.005,2.77519e-06,3.31396,0.00209578,0
716,2.5869,0.01875,0.005,2.77201e-06,3.31149,0.00207226,0
717,2.60906,0.01875,0.005,2.76884e-06,3.30903,0.00204907,0
718,2.6312,0.01875,0.005,2.76568e-06,3.3066,0.00202621,0
719,2.65331,0.01875,0.005,2.76252e-06,3.30418,0.00200367,0
720,2.6754,0.01875,0.005,2.75936e-06,3.30179,0.00198146,0
721,2.69746,0.01875,0.005,2.75621e-06,3.29942,0.00195957,0
722,2.7195,0.01875,0.005,2.75305e-06,3.29707,0.001938,0
723,2.74151,0.01875,0.005,2.74991e-06,3.29474,0.00191675,0
724,2.7635,0.01875,0.005,2.74676e-06,3.29243,0.00189581,0
725,2.78546,0.01875,0.005,2.74362e-06,3.29014,0.00187518,0
726,2.8074,0.01875,0.005,2.74049e-06,3.28787,0.00185486,0
727,2.82931,0.01875,0.005,2.73735e-06,3.28562,0.00183485,0
728,2.8512,0.01875,0.005,2.73423e-06,3.28339,0.00181513,0
729,2.87306,0.01875,0.005,2.7311e-06,3.28119,0.00179571,0
730,2.89489,0.01875,0.005,2.72798e-06,3.279,0.00177659,0
731,2.9167,0.01875,0.005,2.72486e-06,3.27683,0.00175775,0
732,2.93849,0.01875,0.005,2.72174e-06,3.27468,0.0017392,0
733,2.96025,0.01875,0.005,2.71863e-06,3.27255,0.00172093,0
734,2.98199,0.01875,0.005,2.71553e-06,3.27044,0.00170295,0
735,3.0037,0.01875,0.005,2.71242e-06,3.26835,0.00168523,0
736,3.02539,0.01875,0.005,2.70932e-06,3.26628,0.00166779,0
737,3.04705,0.01875,0.005,2.70622e-06,3.26422,0.00165062,0
738,3.06869,0.01875,0.005,2.70313e-06,3.26219,0.00163371,0
739,3.0903,0.01875,0.005,2.70004e-06,3.26017,0.00161705,0
740,3.11189,0.01875,0.005,2.69695e-06,3.25817,0.00160066,0
741,3.13345,0.01875,0.005,2.69387e-06,3.25619,0.00158451,0
742,3.15499,0.01875,0.005,2.69079e-06,3.25423,0.00156861,0
743,3.1765,0.01875,0.005,2.68771e-06,3.25229,0.00155296,0
744,3.19799,0.01875,0.005,2.68464e-06,3.25036,0.00153755,0
745,3.21946,0.01875,0.005,2.68157e-06,3.24845,0.00152238,0
746,3.2409,0.01875,0.005,2.67851e-06,3.24656,0.00150744,0
747,3.26231,0.01875,0.005,2.67545e-06,3.24468,0.00149274,0
