cellI,x,y,z,V,Ux,Uy,Uz
56589,12.7687,0.55625,0.005,1.5625e-06,3.49862,-0.0101933,0
56590,12.7812,0.55625,0.005,1.5625e-06,3.49822,-0.00998952,0
56591,12.7937,0.55625,0.005,1.5625e-06,3.49782,-0.00979133,0
56592,12.8063,0.55625,0.005,1.5625e-06,3.49742,-0.00959859,0
56593,12.8187,0.55625,0.005,1.5625e-06,3.49703,-0.00941118,0
56594,12.8313,0.55625,0.005,1.5625e-06,3.49665,-0.00922893,0
56595,12.8437,0.55625,0.005,1.5625e-06,3.49627,-0.00905171,0
56596,12.8562,0.55625,0.005,1.5625e-06,3.4959,-0.00887938,0
56597,12.8688,0.55625,0.005,1.5625e-06,3.49553,-0.0087118,0
56598,12.8812,0.55625,0.005,1.5625e-06,3.49517,-0.00854885,0
56599,12.8938,0.55625,0.005,1.5625e-06,3.49481,-0.00839039,0
56600,12.9062,0.55625,0.005,1.5625e-06,3.49445,-0.00823631,0
56601,12.9187,0.55625,0.005,1.5625e-06,3.4941,-0.00808647,0
56602,12.9313,0.55625,0.005,1.5625e-06,3.49376,-0.00794075,0
56603,12.9437,0.55625,0.005,1.5625e-06,3.49342,-0.00779905,0
56604,12.9562,0.55625,0.005,1.5625e-06,3.49308,-0.00766123,0
56605,12.9687,0.55625,0.005,1.5625e-06,3.49275,-0.0075272,0
56606,12.9812,0.55625,0.005,1.5625e-06,3.49242,-0.00739684,0
56607,12.9938,0.55625,0.005,1.5625e-06,3.49209,-0.00727005,0
56608,13.0062,0.55625,0.005,1.5625e-06,3.49177,-0.00714673,0
56609,13.0187,0.55625,0.005,1.5625e-06,3.49145,-0.00702677,0
56610,13.0312,0.55625,0.005,1.5625e-06,3.49114,-0.00691008,0
56611,13.0437,0.55625,0.005,1.5625e-06,3.49082,-0.00679656,0
56612,13.0562,0.55625,0.005,1.5625e-06,3.49051,-0.00668613,0
56613,13.0687,0.55625,0.005,1.5625e-06,3.49021,-0.00657868,0
56614,13.0812,0.55625,0.005,1.5625e-06,3.4899,-0.00647414,0
56615,13.0938,0.55625,0.005,1.5625e-06,3.4896,-0.00637242,0
56616,13.1062,0.55625,0.005,1.5625e-06,3.48931,-0.00627344,0
56617,13.1188,0.55625,0.005,1.5625e-06,3.48901,-0.00617712,0
56618,13.1312,0.55625,0.005,1.5625e-06,3.48872,-0.00608337,0
56619,13.1437,0.55625,0.005,1.5625e-06,3.48843,-0.00599213,0
56620,13.1562,0.55625,0.005,1.5625e-06,3.48814,-0.00590333,0
56621,13.1688,0.55625,0.005,1.5625e-06,3.48786,-0.00581688,0
56622,13.1812,0.55625,0.005,1.5625e-06,3.48758,-0.00573272,0
56623,13.1937,0.55625,0.005,1.5625e-06,3.4873,-0.00565079,0
56624,13.2063,0.55625,0.005,1.5625e-06,3.48702,-0.00557102,0
56625,13.2188,0.55625,0.005,1.5625e-06,3.48674,-0.00549334,0
56626,13.2312,0.55625,0.005,1.5625e-06,3.48647,-0.0054177,0
56627,13.2438,0.55625,0.005,1.5625e-06,3.48619,-0.00534403,0
56628,13.2562,0.55625,0.005,1.5625e-06,3.48592,-0.00527227,0
56629,13.2687,0.55625,0.005,1.5625e-06,3.48566,-0.00520237,0
56630,13.2813,0.55625,0.005,1.5625e-06,3.48539,-0.00513427,0
56631,13.2937,0.55625,0.005,1.5625e-06,3.48512,-0.00506792,0
56632,13.3063,0.55625,0.005,1.5625e-06,3.48486,-0.00500328,0
56633,13.3187,0.55625,0.005,1.5625e-06,3.4846,-0.00494027,0
56634,13.3312,0.55625,0.005,1.5625e-06,3.48434,-0.00487887,0
56635,13.3438,0.55625,0.005,1.5625e-06,3.48408,-0.00481902,0
56636,13.3562,0.55625,0.005,1.5625e-06,3.48382,-0.00476067,0
56637,13.3688,0.55625,0.005,1.5625e-06,3.48357,-0.00470379,0
56638,13.3812,0.55625,0.005,1.5625e-06,3.48331,-0.00464832,0
56639,13.3937,0.55625,0.005,1.5625e-06,3.48306,-0.00459423,0
56640,13.4062,0.55625,0.005,1.5625e-06,3.48281,-0.00454147,0
56641,13.4188,0.55625,0.005,1.5625e-06,3.48256,-0.00449001,0
56642,13.4313,0.55625,0.005,1.5625e-06,3.48231,-0.00443981,0
56643,13.4437,0.55625,0.005,1.5625e-06,3.48206,-0.00439082,0
56644,13.4562,0.55625,0.005,1.5625e-06,3.48181,-0.00434303,0
56645,13.4687,0.55625,0.005,1.5625e-06,3.48157,-0.00429638,0
56646,13.4812,0.55625,0.005,1.5625e-06,3.48132,-0.00425084,0
56647,13.4938,0.55625,0.005,1.5625e-06,3.48108,-0.00420639,0
56648,13.5062,0.55625,0.005,1.5625e-06,3.48083,-0.00416299,0
56649,13.5187,0.55625,0.005,1.5625e-06,3.48059,-0.00412061,0
56650,13.5312,0.55625,0.005,1.5625e-06,3.48035,-0.00407921,0
56651,13.5437,0.55625,0.005,1.5625e-06,3.48011,-0.00403878,0
56652,13.5563,0.55625,0.005,1.5625e-06,3.47987,-0.00399928,0
56653,13.5687,0.55625,0.005,1.5625e-06,3.47963,-0.00396069,0
56654,13.5812,0.55625,0.005,1.5625e-06,3.4794,-0.00392297,0
56655,13.5938,0.55625,0.005,1.5625e-06,3.47916,-0.0038861,0
56656,13.6062,0.55625,0.005,1.5625e-06,3.47892,-0.00385007,0
56657,13.6188,0.55625,0.005,1.5625e-06,3.47869,-0.00381483,0
56658,13.6312,0.55625,0.005,1.5625e-06,3.47846,-0.00378038,0
56659,13.6437,0.55625,0.005,1.5625e-06,3.47822,-0.00374669,0
56660,13.6562,0.55625,0.005,1.5625e-06,3.47799,-0.00371373,0
56661,13.6687,0.55625,0.005,1.5625e-06,3.47776,-0.00368148,0
56662,13.6812,0.55625,0.005,1.5625e-06,3.47753,-0.00364993,0
56663,13.6937,0.55625,0.005,1.5625e-06,3.47729,-0.00361904,0
56664,13.7063,0.55625,0.005,1.5625e-06,3.47706,-0.00358882,0
56665,13.7188,0.55625,0.005,1.5625e-06,3.47683,-0.00355923,0
56666,13.7312,0.55625,0.005,1.5625e-06,3.47661,-0.00353025,0
56667,13.7438,0.55625,0.005,1.5625e-06,3.47638,-0.00350187,0
56668,13.7562,0.55625,0.005,1.5625e-06,3.47615,-0.00347407,0
56669,13.7688,0.55625,0.005,1.5625e-06,3.47592,-0.00344684,0
56670,13.7812,0.55625,0.005,1.5625e-06,3.47569,-0.00342016,0
56671,13.7938,0.55625,0.005,1.5625e-06,3.47547,-0.00339401,0
56672,13.8063,0.55625,0.005,1.5625e-06,3.47524,-0.00336837,0
56673,13.8187,0.55625,0.005,1.5625e-06,3.47502,-0.00334324,0
56674,13.8312,0.55625,0.005,1.5625e-06,3.47479,-0.00331859,0
56675,13.8438,0.55625,0.005,1.5625e-06,3.47457,-0.00329442,0
56676,13.8562,0.55625,0.005,1.5625e-06,3.47434,-0.00327072,0
56677,13.8688,0.55625,0.005,1.5625e-06,3.47412,-0.00324746,0
56678,13.8812,0.55625,0.005,1.5625e-06,3.4739,-0.00322463,0
56679,13.8938,0.55625,0.005,1.5625e-06,3.47367,-0.00320223,0
56680,13.9063,0.55625,0.005,1.5625e-06,3.47345,-0.00318024,0
56681,13.9187,0.55625,0.005,1.5625e-06,3.47323,-0.00315864,0
56682,13.9313,0.55625,0.005,1.5625e-06,3.47301,-0.00313744,0
56683,13.9437,0.55625,0.005,1.5625e-06,3.47279,-0.00311662,0
56684,13.9562,0.55625,0.005,1.5625e-06,3.47257,-0.00309616,0
56685,13.9688,0.55625,0.005,1.5625e-06,3.47234,-0.00307606,0
56686,13.9812,0.55625,0.005,1.5625e-06,3.47212,-0.00305631,0
56687,13.9938,0.55625,0.005,1.5625e-06,3.4719,-0.00303689,0
56688,14.0063,0.55625,0.005,1.5625e-06,3.47168,-0.00301781,0
56689,14.0188,0.55625,0.005,1.5625e-06,3.47147,-0.00299904,0
56690,14.0312,0.55625,0.005,1.5625e-06,3.47125,-0.00298058,0
56691,14.0437,0.55625,0.005,1.5625e-06,3.47103,-0.00296243,0
56692,14.0563,0.55625,0.005,1.5625e-06,3.47081,-0.00294457,0
56693,14.0687,0.55625,0.005,1.5625e-06,3.47059,-0.002927,0
56694,14.0812,0.55625,0.005,1.5625e-06,3.47037,-0.0029097,0
56695,14.0938,0.55625,0.005,1.5625e-06,3.47016,-0.00289267,0
56696,14.1062,0.55625,0.005,1.5625e-06,3.46994,-0.00287591,0
56697,14.1188,0.55625,0.005,1.5625e-06,3.46972,-0.00285941,0
56698,14.1312,0.55625,0.005,1.5625e-06,3.4695,-0.00284315,0
56699,14.1437,0.55625,0.005,1.5625e-06,3.46929,-0.00282714,0
56700,14.1562,0.55625,0.005,1.5625e-06,3.46907,-0.00281136,0
56701,14.1688,0.55625,0.005,1.5625e-06,3.46886,-0.00279582,0
56702,14.1813,0.55625,0.005,1.5625e-06,3.46864,-0.0027805,0
56703,14.1937,0.55625,0.005,1.5625e-06,3.46842,-0.0027654,0
56704,14.2062,0.55625,0.005,1.5625e-06,3.46821,-0.00275051,0
56705,14.2187,0.55625,0.005,1.5625e-06,3.46799,-0.00273582,0
56706,14.2313,0.55625,0.005,1.5625e-06,3.46778,-0.00272134,0
56707,14.2438,0.55625,0.005,1.5625e-06,3.46756,-0.00270706,0
56708,14.2562,0.55625,0.005,1.5625e-06,3.46735,-0.00269297,0
56709,14.2688,0.55625,0.005,1.5625e-06,3.46713,-0.00267906,0
56710,14.2812,0.55625,0.005,1.5625e-06,3.46692,-0.00266534,0
56711,14.2937,0.55625,0.005,1.5625e-06,3.46671,-0.0026518,0
56712,14.3063,0.55625,0.005,1.5625e-06,3.46649,-0.00263842,0
56713,14.3187,0.55625,0.005,1.5625e-06,3.46628,-0.00262522,0
56714,14.3313,0.55625,0.005,1.5625e-06,3.46606,-0.00261218,0
56715,14.3437,0.55625,0.005,1.5625e-06,3.46585,-0.0025993,0
56716,14.3562,0.55625,0.005,1.5625e-06,3.46564,-0.00258658,0
56717,14.3688,0.55625,0.005,1.5625e-06,3.46542,-0.00257401,0
56718,14.3812,0.55625,0.005,1.5625e-06,3.46521,-0.00256159,0
56719,14.3937,0.55625,0.005,1.5625e-06,3.465,-0.00254931,0
56720,14.4062,0.55625,0.005,1.5625e-06,3.46479,-0.00253718,0
56721,14.4187,0.55625,0.005,1.5625e-06,3.46457,-0.00252518,0
56722,14.4313,0.55625,0.005,1.5625e-06,3.46436,-0.00251332,0
56723,14.4437,0.55625,0.005,1.5625e-06,3.46415,-0.0025016,0
56724,14.4562,0.55625,0.005,1.5625e-06,3.46394,-0.00249,0
56725,14.4688,0.55625,0.005,1.5625e-06,3.46373,-0.00247852,0
56726,14.4812,0.55625,0.005,1.5625e-06,3.46351,-0.00246718,0
56727,14.4938,0.55625,0.005,1.5625e-06,3.4633,-0.00245595,0
56728,14.5062,0.55625,0.005,1.5625e-06,3.46309,-0.00244483,0
56729,14.5188,0.55625,0.005,1.5625e-06,3.46288,-0.00243384,0
56730,14.5312,0.55625,0.005,1.5625e-06,3.46267,-0.00242295,0
56731,14.5438,0.55625,0.005,1.5625e-06,3.46246,-0.00241218,0
56732,14.5563,0.55625,0.005,1.5625e-06,3.46225,-0.00240151,0
56733,14.5688,0.55625,0.005,1.5625e-06,3.46204,-0.00239095,0
56734,14.5812,0.55625,0.005,1.5625e-06,3.46182,-0.00238049,0
56735,14.5938,0.55625,0.005,1.5625e-06,3.46161,-0.00237013,0
56736,14.6062,0.55625,0.005,1.5625e-06,3.4614,-0.00235987,0
56737,14.6188,0.55625,0.005,1.5625e-06,3.46119,-0.0023497,0
56738,14.6313,0.55625,0.005,1.5625e-06,3.46098,-0.00233963,0
56739,14.6438,0.55625,0.005,1.5625e-06,3.46077,-0.00232965,0
56740,14.6562,0.55625,0.005,1.5625e-06,3.46056,-0.00231976,0
56741,14.6687,0.55625,0.005,1.5625e-06,3.46035,-0.00230996,0
56742,14.6812,0.55625,0.005,1.5625e-06,3.46014,-0.00230025,0
56743,14.6937,0.55625,0.005,1.5625e-06,3.45993,-0.00229062,0
56744,14.7062,0.55625,0.005,1.5625e-06,3.45972,-0.00228107,0
56745,14.7188,0.55625,0.005,1.5625e-06,3.45952,-0.0022716,0
56746,14.7312,0.55625,0.005,1.5625e-06,3.45931,-0.00226222,0
56747,14.7437,0.55625,0.005,1.5625e-06,3.4591,-0.00225291,0
56748,14.7562,0.55625,0.005,1.5625e-06,3.45889,-0.00224368,0
56749,14.7688,0.55625,0.005,1.5625e-06,3.45868,-0.00223453,0
56750,14.7812,0.55625,0.005,1.5625e-06,3.45847,-0.00222545,0
56751,14.7937,0.55625,0.005,1.5625e-06,3.45826,-0.00221644,0
56752,14.8063,0.55625,0.005,1.5625e-06,3.45805,-0.00220751,0
56753,14.8187,0.55625,0.005,1.5625e-06,3.45784,-0.00219865,0
56754,14.8312,0.55625,0.005,1.5625e-06,3.45764,-0.00218985,0
56755,14.8438,0.55625,0.005,1.5625e-06,3.45743,-0.00218113,0
56756,14.8562,0.55625,0.005,1.5625e-06,3.45722,-0.00217247,0
56757,14.8688,0.55625,0.005,1.5625e-06,3.45701,-0.00216388,0
56758,14.8812,0.55625,0.005,1.5625e-06,3.4568,-0.00215535,0
56759,14.8937,0.55625,0.005,1.5625e-06,3.4566,-0.00214688,0
56760,14.9062,0.55625,0.005,1.5625e-06,3.45639,-0.00213848,0
56761,14.9188,0.55625,0.005,1.5625e-06,3.45618,-0.00213014,0
56762,14.9313,0.55625,0.005,1.5625e-06,3.45597,-0.00212187,0
56763,14.9437,0.55625,0.005,1.5625e-06,3.45577,-0.00211365,0
56764,14.9562,0.55625,0.005,1.5625e-06,3.45556,-0.00210549,0
56765,14.9688,0.55625,0.005,1.5625e-06,3.45535,-0.00209739,0
56766,14.9813,0.55625,0.005,1.5625e-06,3.45514,-0.00208935,0
56767,14.9938,0.55625,0.005,1.5625e-06,3.45494,-0.00208136,0
56768,15.0062,0.55625,0.005,1.5625e-06,3.45473,-0.00207344,0
56769,15.0187,0.55625,0.005,1.5625e-06,3.45452,-0.00206556,0
56770,15.0312,0.55625,0.005,1.5625e-06,3.45432,-0.00205775,0
56771,15.0437,0.55625,0.005,1.5625e-06,3.45411,-0.00204998,0
56772,15.0563,0.55625,0.005,1.5625e-06,3.4539,-0.00204228,0
56773,15.0687,0.55625,0.005,1.5625e-06,3.4537,-0.00203462,0
56774,15.0812,0.55625,0.005,1.5625e-06,3.45349,-0.00202702,0
56775,15.0937,0.55625,0.005,1.5625e-06,3.45328,-0.00201947,0
56776,15.1062,0.55625,0.005,1.5625e-06,3.45308,-0.00201197,0
56777,15.1188,0.55625,0.005,1.5625e-06,3.45287,-0.00200453,0
56778,15.1312,0.55625,0.005,1.5625e-06,3.45267,-0.00199714,0
56779,15.1437,0.55625,0.005,1.5625e-06,3.45246,-0.0019898,0
56780,15.1562,0.55625,0.005,1.5625e-06,3.45225,-0.00198251,0
56781,15.1687,0.55625,0.005,1.5625e-06,3.45205,-0.00197527,0
56782,15.1813,0.55625,0.005,1.5625e-06,3.45184,-0.00196808,0
56783,15.1937,0.55625,0.005,1.5625e-06,3.45164,-0.00196094,0
56784,15.2062,0.55625,0.005,1.5625e-06,3.45143,-0.00195385,0
56785,15.2187,0.55625,0.005,1.5625e-06,3.45123,-0.00194681,0
56786,15.2312,0.55625,0.005,1.5625e-06,3.45102,-0.00193983,0
56787,15.2437,0.55625,0.005,1.5625e-06,3.45082,-0.00193289,0
56788,15.2562,0.55625,0.005,1.5625e-06,3.45061,-0.001926,0
56789,15.2687,0.55625,0.005,1.5625e-06,3.45041,-0.00191916,0
56790,15.2812,0.55625,0.005,1.5625e-06,3.4502,-0.00191237,0
56791,15.2938,0.55625,0.005,1.5625e-06,3.45,-0.00190564,0
56792,15.3063,0.55625,0.005,1.5625e-06,3.44979,-0.00189895,0
56793,15.3187,0.55625,0.005,1.5625e-06,3.44959,-0.00189231,0
56794,15.3313,0.55625,0.005,1.5625e-06,3.44939,-0.00188572,0
56795,15.3438,0.55625,0.005,1.5625e-06,3.44918,-0.00187919,0
56796,15.3562,0.55625,0.005,1.5625e-06,3.44898,-0.0018727,0
56797,15.3688,0.55625,0.005,1.5625e-06,3.44877,-0.00186627,0
56798,15.3812,0.55625,0.005,1.5625e-06,3.44857,-0.00185989,0
56799,15.3937,0.55625,0.005,1.5625e-06,3.44837,-0.00185356,0
56800,15.4063,0.55625,0.005,1.5625e-06,3.44816,-0.00184728,0
56801,15.4187,0.55625,0.005,1.5625e-06,3.44796,-0.00184106,0
56802,15.4312,0.55625,0.005,1.5625e-06,3.44776,-0.00183489,0
56803,15.4437,0.55625,0.005,1.5625e-06,3.44755,-0.00182877,0
56804,15.4563,0.55625,0.005,1.5625e-06,3.44735,-0.00182271,0
56805,15.4688,0.55625,0.005,1.5625e-06,3.44715,-0.00181671,0
56806,15.4812,0.55625,0.005,1.5625e-06,3.44694,-0.00181076,0
56807,15.4938,0.55625,0.005,1.5625e-06,3.44674,-0.00180487,0
56808,15.5062,0.55625,0.005,1.5625e-06,3.44654,-0.00179904,0
56809,15.5187,0.55625,0.005,1.5625e-06,3.44633,-0.00179327,0
56810,15.5312,0.55625,0.005,1.5625e-06,3.44613,-0.00178756,0
56811,15.5437,0.55625,0.005,1.5625e-06,3.44593,-0.00178191,0
56812,15.5563,0.55625,0.005,1.5625e-06,3.44573,-0.00177632,0
56813,15.5687,0.55625,0.005,1.5625e-06,3.44553,-0.0017708,0
56814,15.5812,0.55625,0.005,1.5625e-06,3.44532,-0.00176534,0
56815,15.5937,0.55625,0.005,1.5625e-06,3.44512,-0.00175995,0
56816,15.6062,0.55625,0.005,1.5625e-06,3.44492,-0.00175463,0
56817,15.6187,0.55625,0.005,1.5625e-06,3.44472,-0.00174937,0
56818,15.6312,0.55625,0.005,1.5625e-06,3.44452,-0.00174419,0
56819,15.6437,0.55625,0.005,1.5625e-06,3.44431,-0.00173908,0
56820,15.6562,0.55625,0.005,1.5625e-06,3.44411,-0.00173403,0
56821,15.6687,0.55625,0.005,1.5625e-06,3.44391,-0.00172907,0
56822,15.6813,0.55625,0.005,1.5625e-06,3.44371,-0.00172417,0
56823,15.6937,0.55625,0.005,1.5625e-06,3.44351,-0.00171936,0
56824,15.7062,0.55625,0.005,1.5625e-06,3.44331,-0.00171461,0
56825,15.7187,0.55625,0.005,1.5625e-06,3.44311,-0.00170995,0
56826,15.7312,0.55625,0.005,1.5625e-06,3.44291,-0.00170536,0
56827,15.7438,0.55625,0.005,1.5625e-06,3.44271,-0.00170085,0
56828,15.7563,0.55625,0.005,1.5625e-06,3.44251,-0.00169642,0
56829,15.7688,0.55625,0.005,1.5625e-06,3.44231,-0.00169205,0
56830,15.7812,0.55625,0.005,1.5625e-06,3.44211,-0.00168777,0
56831,15.7937,0.55625,0.005,1.5625e-06,3.44191,-0.00168355,0
56832,15.8063,0.55625,0.005,1.5625e-06,3.44171,-0.00167939,0
56833,15.8187,0.55625,0.005,1.5625e-06,3.44151,-0.00167529,0
56834,15.8313,0.55625,0.005,1.5625e-06,3.44131,-0.00167124,0
56835,15.8438,0.55625,0.005,1.5625e-06,3.44111,-0.00166723,0
56836,15.8562,0.55625,0.005,1.5625e-06,3.44091,-0.00166324,0
56837,15.8688,0.55625,0.005,1.5625e-06,3.44071,-0.00165926,0
56838,15.8812,0.55625,0.005,1.5625e-06,3.44051,-0.00165526,0
56839,15.8938,0.55625,0.005,1.5625e-06,3.44032,-0.0016512,0
56840,15.9063,0.55625,0.005,1.5625e-06,3.44012,-0.00164707,0
56841,15.9187,0.55625,0.005,1.5625e-06,3.43992,-0.0016428,0
56842,15.9313,0.55625,0.005,1.5625e-06,3.43973,-0.00163836,0
56843,15.9437,0.55625,0.005,1.5625e-06,3.43953,-0.00163368,0
56844,15.9563,0.55625,0.005,1.5625e-06,3.43934,-0.00162874,0
56845,15.9688,0.55625,0.005,1.5625e-06,3.43915,-0.00162347,0
56846,15.9813,0.55625,0.005,1.5625e-06,3.43896,-0.00161759,0
56847,15.9937,0.55625,0.005,1.5625e-06,3.43872,-0.00161111,0
56848,11.0062,0.56875,0.005,1.5625e-06,3.75798,-0.0503489,0
56849,11.0187,0.56875,0.005,1.5625e-06,3.75602,-0.0515875,0
56850,11.0312,0.56875,0.005,1.5625e-06,3.75399,-0.0528232,0
56851,11.0438,0.56875,0.005,1.5625e-06,3.75189,-0.0540532,0
56852,11.0563,0.56875,0.005,1.5625e-06,3.74971,-0.0552749,0
56853,11.0687,0.56875,0.005,1.5625e-06,3.74747,-0.0564853,0
56854,11.0813,0.56875,0.005,1.5625e-06,3.74515,-0.0576818,0
56855,11.0937,0.56875,0.005,1.5625e-06,3.74276,-0.0588613,0
56856,11.1062,0.56875,0.005,1.5625e-06,3.7403,-0.0600209,0
56857,11.1188,0.56875,0.005,1.5625e-06,3.73777,-0.0611577,0
56858,11.1312,0.56875,0.005,1.5625e-06,3.73518,-0.0622687,0
56859,11.1437,0.56875,0.005,1.5625e-06,3.73251,-0.0633511,0
56860,11.1562,0.56875,0.005,1.5625e-06,3.72978,-0.0644019,0
56861,11.1688,0.56875,0.005,1.5625e-06,3.72699,-0.0654182,0
56862,11.1813,0.56875,0.005,1.5625e-06,3.72413,-0.0663975,0
56863,11.1937,0.56875,0.005,1.5625e-06,3.72121,-0.0673369,0
56864,11.2062,0.56875,0.005,1.5625e-06,3.71824,-0.068234,0
56865,11.2187,0.56875,0.005,1.5625e-06,3.71521,-0.0690864,0
56866,11.2312,0.56875,0.005,1.5625e-06,3.71213,-0.0698918,0
56867,11.2438,0.56875,0.005,1.5625e-06,3.709,-0.070648,0
56868,11.2562,0.56875,0.005,1.5625e-06,3.70582,-0.0713532,0
56869,11.2687,0.56875,0.005,1.5625e-06,3.7026,-0.0720056,0
56870,11.2812,0.56875,0.005,1.5625e-06,3.69934,-0.0726035,0
56871,11.2937,0.56875,0.005,1.5625e-06,3.69605,-0.0731457,0
56872,11.3063,0.56875,0.005,1.5625e-06,3.69272,-0.073631,0
56873,11.3187,0.56875,0.005,1.5625e-06,3.68936,-0.0740584,0
56874,11.3312,0.56875,0.005,1.5625e-06,3.68598,-0.0744272,0
56875,11.3438,0.56875,0.005,1.5625e-06,3.68257,-0.0747369,0
56876,11.3562,0.56875,0.005,1.5625e-06,3.67915,-0.0749871,0
56877,11.3687,0.56875,0.005,1.5625e-06,3.67571,-0.0751778,0
56878,11.3812,0.56875,0.005,1.5625e-06,3.67227,-0.075309,0
56879,11.3937,0.56875,0.005,1.5625e-06,3.66881,-0.0753812,0
56880,11.4062,0.56875,0.005,1.5625e-06,3.66535,-0.0753948,0
56881,11.4187,0.56875,0.005,1.5625e-06,3.6619,-0.0753505,0
56882,11.4313,0.56875,0.005,1.5625e-06,3.65844,-0.0752492,0
56883,11.4437,0.56875,0.005,1.5625e-06,3.655,-0.0750919,0
56884,11.4562,0.56875,0.005,1.5625e-06,3.65156,-0.0748799,0
56885,11.4688,0.56875,0.005,1.5625e-06,3.64814,-0.0746145,0
56886,11.4812,0.56875,0.005,1.5625e-06,3.64473,-0.0742972,0
56887,11.4938,0.56875,0.005,1.5625e-06,3.64134,-0.0739297,0
56888,11.5062,0.56875,0.005,1.5625e-06,3.63798,-0.0735136,0
56889,11.5187,0.56875,0.005,1.5625e-06,3.63464,-0.0730508,0
56890,11.5312,0.56875,0.005,1.5625e-06,3.63133,-0.0725432,0
56891,11.5437,0.56875,0.005,1.5625e-06,3.62805,-0.0719927,0
56892,11.5562,0.56875,0.005,1.5625e-06,3.6248,-0.0714014,0
56893,11.5687,0.56875,0.005,1.5625e-06,3.62158,-0.0707714,0
56894,11.5813,0.56875,0.005,1.5625e-06,3.6184,-0.0701049,0
56895,11.5937,0.56875,0.005,1.5625e-06,3.61526,-0.0694039,0
56896,11.6062,0.56875,0.005,1.5625e-06,3.61216,-0.0686706,0
56897,11.6187,0.56875,0.005,1.5625e-06,3.6091,-0.0679072,0
56898,11.6312,0.56875,0.005,1.5625e-06,3.60608,-0.0671158,0
56899,11.6437,0.56875,0.005,1.5625e-06,3.60311,-0.0662987,0
56900,11.6562,0.56875,0.005,1.5625e-06,3.60018,-0.0654578,0
56901,11.6687,0.56875,0.005,1.5625e-06,3.59729,-0.0645953,0
56902,11.6813,0.56875,0.005,1.5625e-06,3.59445,-0.0637132,0
56903,11.6937,0.56875,0.005,1.5625e-06,3.59166,-0.0628137,0
56904,11.7062,0.56875,0.005,1.5625e-06,3.58891,-0.0618985,0
56905,11.7187,0.56875,0.005,1.5625e-06,3.58621,-0.0609696,0
56906,11.7312,0.56875,0.005,1.5625e-06,3.58356,-0.0600289,0
56907,11.7437,0.56875,0.005,1.5625e-06,3.58096,-0.0590782,0
56908,11.7562,0.56875,0.005,1.5625e-06,3.57841,-0.0581191,0
56909,11.7688,0.56875,0.005,1.5625e-06,3.5759,-0.0571534,0
56910,11.7812,0.56875,0.005,1.5625e-06,3.57344,-0.0561827,0
56911,11.7937,0.56875,0.005,1.5625e-06,3.57103,-0.0552083,0
56912,11.8063,0.56875,0.005,1.5625e-06,3.56867,-0.0542319,0
56913,11.8187,0.56875,0.005,1.5625e-06,3.56635,-0.0532548,0
56914,11.8313,0.56875,0.005,1.5625e-06,3.56409,-0.0522782,0
56915,11.8438,0.56875,0.005,1.5625e-06,3.56187,-0.0513035,0
56916,11.8563,0.56875,0.005,1.5625e-06,3.55969,-0.0503317,0
56917,11.8688,0.56875,0.005,1.5625e-06,3.55756,-0.0493641,0
56918,11.8812,0.56875,0.005,1.5625e-06,3.55548,-0.0484015,0
56919,11.8937,0.56875,0.005,1.5625e-06,3.55344,-0.0474451,0
56920,11.9062,0.56875,0.005,1.5625e-06,3.55144,-0.0464956,0
56921,11.9187,0.56875,0.005,1.5625e-06,3.54949,-0.0455539,0
56922,11.9313,0.56875,0.005,1.5625e-06,3.54758,-0.0446208,0
56923,11.9437,0.56875,0.005,1.5625e-06,3.54571,-0.043697,0
56924,11.9562,0.56875,0.005,1.5625e-06,3.54389,-0.0427831,0
56925,11.9687,0.56875,0.005,1.5625e-06,3.5421,-0.0418798,0
56926,11.9812,0.56875,0.005,1.5625e-06,3.54035,-0.0409875,0
56927,11.9938,0.56875,0.005,1.5625e-06,3.53865,-0.0401068,0
56928,12.0062,0.56875,0.005,1.5625e-06,3.53698,-0.0392381,0
56929,12.0187,0.56875,0.005,1.5625e-06,3.53535,-0.0383818,0
56930,12.0312,0.56875,0.005,1.5625e-06,3.53375,-0.0375383,0
56931,12.0438,0.56875,0.005,1.5625e-06,3.53219,-0.0367078,0
56932,12.0562,0.56875,0.005,1.5625e-06,3.53067,-0.0358906,0
56933,12.0687,0.56875,0.005,1.5625e-06,3.52918,-0.035087,0
56934,12.0812,0.56875,0.005,1.5625e-06,3.52772,-0.0342971,0
56935,12.0938,0.56875,0.005,1.5625e-06,3.5263,-0.0335211,0
56936,12.1062,0.56875,0.005,1.5625e-06,3.52491,-0.0327591,0
56937,12.1187,0.56875,0.005,1.5625e-06,3.52355,-0.0320111,0
56938,12.1312,0.56875,0.005,1.5625e-06,3.52222,-0.0312774,0
56939,12.1437,0.56875,0.005,1.5625e-06,3.52092,-0.0305579,0
56940,12.1562,0.56875,0.005,1.5625e-06,3.51965,-0.0298525,0
56941,12.1687,0.56875,0.005,1.5625e-06,3.51841,-0.0291614,0
56942,12.1812,0.56875,0.005,1.5625e-06,3.51719,-0.0284845,0
56943,12.1937,0.56875,0.005,1.5625e-06,3.516,-0.0278217,0
56944,12.2062,0.56875,0.005,1.5625e-06,3.51484,-0.0271729,0
56945,12.2188,0.56875,0.005,1.5625e-06,3.51371,-0.0265381,0
56946,12.2312,0.56875,0.005,1.5625e-06,3.5126,-0.0259171,0
